certificates,company,description,direct_placement,eeo,eeo_settings,end_date,end_date_readable,end_date_str,experience,facilities,healthcare_data,job_id,job_udfs,licenses,location,main_location,other_locations,page_number,pay_frequency,pay_rate,position_type,post_date,post_date_readable,post_date_str,primary_recruiter_email,primary_recruiter_name,primary_recruiter_phone,ref_no,request_type,scraped_at,screening_enabled,screenings,source_company,source_url,source_url_base,start_date,start_date_readable,start_date_str,title,working_remote
{},,Variable - Evenings/Days,0,{},{},0,,,,[],{},31043532,[],{},"Steamboat Springs, CO",,[],,,,,1756308505000,2025-08-27 11:28:25,,,,,25-37814,getmore,113391.181464166,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=21&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,specifc candidate,
{},,Variable Shifts,0,{},{},0,,,,[],{},31043531,[],{},"Steamboat Springs, CO",,[],,,,,1756308505000,2025-08-27 11:28:25,,,,,25-37813,getmore,113391.18149275,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=21&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,CNA - QMAP - Horizons Specialized Services - Maple Street House,
{},,Days,0,{},{},0,,,,[],{},31043527,[],{},"Granbury, TX",,[],,,,,1756308504000,2025-08-27 11:28:24,,,,,25-37809,getmore,113391.181520791,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=21&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,"PTA - SNF - ASAP - Granbury, TX",
{},,Days,0,{},{},0,,,,[],{},31043526,[],{},"Palm Coast, FL",,[],,,,,1756308504000,2025-08-27 11:28:24,,,,,25-37808,getmore,113391.181548125,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=21&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,Physical Therapist,
{},,Days,0,{},{},0,,,,[],{},31043528,[],{},"Humble, TX",,[],,,,,1756308504000,2025-08-27 11:28:24,,,,,25-37810,getmore,113391.181575333,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=21&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,"SLPCCC - SNF - ASAP - Humble, TX",
{},,Variable - Days,0,{},{},0,,,,[],{},31043529,[],{},"Staples, MN",,[],,,,,1756308504000,2025-08-27 11:28:24,,,,,25-37811,getmore,113391.181604166,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=21&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,Physical Therapist - Big Stone Therapies - Staples,
{},,Variable - Days,0,{},{},0,,,,[],{},31043525,[],{},"Hood River, OR",,[],,,,,1756308503000,2025-08-27 11:28:23,,,,,25-37807,getmore,113391.181633708,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=21&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,Certified Med Aide - LTC - Hood River Post Acute.,
{},,Days,0,{},{},0,,,,[],{},31043522,[],{},"Naples, FL",,[],,,,,1756308503000,2025-08-27 11:28:23,,,,,25-37804,getmore,113391.1816645,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=21&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,Physical Therapist,
{},,Variable - Nights,0,{},{},0,,,,[],{},31043524,[],{},"Anchorage, AK",,[],,,,,1756308503000,2025-08-27 11:28:23,,,,,25-37806,getmore,113391.181692041,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=21&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,LPN - LTC - Centennial Post Acute,
{},,Variable - Days,0,{},{},0,,,,[],{},31043523,[],{},"Anchorage, AK",,[],,,,,1756308503000,2025-08-27 11:28:23,,,,,25-37805,getmore,113397.234220291,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=41&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,Physical Therapist - Centennial Post Acute,
{},,Days,0,{},{},0,,,,[],{},31043518,[],{},"Rifle, CO",,[],,,,,1756308502000,2025-08-27 11:28:22,,,,,25-37800,getmore,113397.234340166,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=41&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,RN - Perioperative - Shayla,
{},,Variable - Evenings/Days,0,{},{},0,,,,[],{},31043519,[],{},"Grand Island, NE",,[],,,,,1756308502000,2025-08-27 11:28:22,,,,,25-37801,getmore,113397.234377875,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=41&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,"LPN -Grand Island, NE",
{},,Variable - Nights,0,{},{},0,,,,[],{},31043521,[],{},"Ellendale, ND",,[],,,,,1756308502000,2025-08-27 11:28:22,,,,,25-37803,getmore,113397.234407458,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=41&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,(1) CNA - Nights - 12s,
{},,Days,0,{},{},0,,,,[],{},31043517,[],{},"Ganado, AZ",,[],,,,,1756308502000,2025-08-27 11:28:22,,,,,25-37799,getmore,113397.234436833,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=41&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,Allied Healthcare - Echo Ultrasound - Sage Memorial Hospital,
{},,Variable - Days,0,{},{},0,,,,[],{},31043520,[],{},"Ellendale, ND",,[],,,,,1756308502000,2025-08-27 11:28:22,,,,,25-37802,getmore,113397.23446725,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=41&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,(1) LPN - Weekend Warrior - Days - 12s!,
{},,Variable Shifts,0,{},{},0,,,,[],{},31043515,[],{},"Moses Lake, WA",,[],,,,,1756308501000,2025-08-27 11:28:21,,,,,25-37797,getmore,113397.234498833,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=41&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,Allied Healthcare - CT - Samaritan Hospital,
{},,Variable Shifts,0,{},{},0,,,,[],{},31043516,[],{},"Ganado, AZ",,[],,,,,1756308501000,2025-08-27 11:28:21,,,,,25-37798,getmore,113397.234651458,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=41&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,OR RN - OR Unit Manager - Sage Memorial Hospital,
{},,Days,0,{},{},0,,,,[],{},31043514,[],{},"Pecos, TX",,[],,,,,1756308501000,2025-08-27 11:28:21,,,,,25-37796,getmore,113397.234697875,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=41&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,RN - L&D Days - Reeves County Hospital District,
{},,Days,0,{},{},0,,,,[],{},31043513,[],{},"Valentine, NE",,[],,,,,1756308499000,2025-08-27 11:28:19,,,,,25-37795,getmore,113397.235453333,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=41&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,X-Ray / CT Tech 4 x 9s - Cherry County Hospital,
{},,Nights,0,{},{},0,,,,[],{},31043512,[],{},"Valentine, NE",,[],,,,,1756308499000,2025-08-27 11:28:19,,,,,25-37794,getmore,113397.235639583,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=41&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,RN - L&D - Cherry County Hospital,
{},,Days,0,{},{},0,,,,[],{},31043511,[],{},"Glasgow, MT",,[],,,,,1756308499000,2025-08-27 11:28:19,,,,,25-37793,getmore,113397.235658916,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=41&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,Allied Healthcare - OR - Frances Mahon Deaconess Hospital,
{},,Days,0,{},{},0,,,,[],{},31043507,[],{},"Webster, TX",,[],,,,,1756308497000,2025-08-27 11:28:17,,,,,25-37790,getmore,113397.235675291,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=41&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,Allied Healthcare - Physical Therapist - PAM Health Rehabilitation Hospital of Clear Lake North,
{},,Not Specified,0,{},{},0,,,,[],{},31043508,[],{},,,[],,,,,1756308497000,2025-08-27 11:28:17,,,,,25-37791,getmore,113397.236014125,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=41&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,0,,,L&D,
{},,Nights,0,{},{},0,,,,[],{},31043509,[],{},"Glasgow, MT",,[],,,,,1756308497000,2025-08-27 11:28:17,,,,,25-37792,getmore,113397.236080125,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=41&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,RN - L&D - Frances Mahon Deaconess Hospital,
{},,Days,0,{},{},0,,,,[],{},31043505,[],{},"Humble, TX",,[],,,,,1756308496000,2025-08-27 11:28:16,,,,,25-37788,getmore,113397.236101166,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=41&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,Allied Healthcare - Physical Therapist - PAM Health Rehabilitation Hospital of Humble,
{},,Days,0,{},{},0,,,,[],{},31043506,[],{},"Humble, TX",,[],,,,,1756308496000,2025-08-27 11:28:16,,,,,25-37789,getmore,113397.236119916,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=41&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,Allied Healthcare - Speech Therapist - PAM Health Rehabilitation Hospital of Humble,
{},,Variable - Days,0,{},{},0,,,,[],{},31043503,[],{},"Woburn, MA",,[],,,,,1756308495000,2025-08-27 11:28:15,,,,,25-37786,getmore,113397.23617625,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=41&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,PT Needed - ASAP - Increased Rate,
{},,Days,0,{},{},0,,,,[],{},31043504,[],{},"Humble, TX",,[],,,,,1756308495000,2025-08-27 11:28:15,,,,,25-37787,getmore,113397.236611958,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=41&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,Allied Healthcare - Inpatient Occupational Therapist - PAM Health Rehabilitation Hospital of Humble,
{},,Days,0,{},{},0,,,,[],{},31043502,[],{},"Greenbrae, CA",,[],,,,,1756308494000,2025-08-27 11:28:14,,,,,25-37785,getmore,113397.236629666,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=41&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,Occupational Therapist - The Tamalpais Marin,
{},,Variable Shifts,0,{},{},0,,,,[],{},31043501,[],{},"Oklahoma City, OK",,[],,,,,1756308494000,2025-08-27 11:28:14,,,,,25-37784,getmore,113403.3020855,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=61&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,"Interim DON in Oklahoma City, OK",
{},,Variable - Nights,0,{},{},0,,,,[],{},31043499,[],{},"Far Rockaway, NY",,[],,,,,1756308494000,2025-08-27 11:28:14,,,,,25-37782,getmore,113403.302199791,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=61&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,CNAs - NY - NOC *LOCAL CANDIDATES ONLY*.,
{},,Variable - Days,0,{},{},0,,,,[],{},31043500,[],{},"Far Rockaway, NY",,[],,,,,1756308494000,2025-08-27 11:28:14,,,,,25-37783,getmore,113403.302240583,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=61&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,LPNs - NY - Day *LOCAL CANDIDATES ONLY*.,
{},,Variable - Nights,0,{},{},0,,,,[],{},31043498,[],{},"Far Rockaway, NY",,[],,,,,1756308493000,2025-08-27 11:28:13,,,,,25-37781,getmore,113403.302270958,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=61&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,LPNs - NY - Nights *LOCAL CANDIDATES ONLY*.,
{},,Variable - Evenings,0,{},{},0,,,,[],{},31043497,[],{},"Far Rockaway, NY",,[],,,,,1756308493000,2025-08-27 11:28:13,,,,,25-37780,getmore,113403.302300125,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=61&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,LPNs - NY - Eve *LOCAL CANDIDATES ONLY*.,
{},,Variable - Days,0,{},{},0,,,,[],{},31043496,[],{},"Far Rockaway, NY",,[],,,,,1756308492000,2025-08-27 11:28:12,,,,,25-37779,getmore,113403.302330708,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=61&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,"CNA - LTC - Haven Manor Health Care Center, LLC",
{},,Variable - Evenings,0,{},{},0,,,,[],{},31043495,[],{},"Platte, SD",,[],,,,,1756308492000,2025-08-27 11:28:12,,,,,25-37778,getmore,113403.302364375,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=61&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,SD - CNA - Evenings,
{},,Variable - Evenings,0,{},{},0,,,,[],{},31043494,[],{},"Berlin, NH",,[],,,,,1756308491000,2025-08-27 11:28:11,,,,,25-37777,getmore,113403.302396791,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=61&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,RN Unit Manager - Needed ASAP,
{},,Variable - Evenings/Nights,0,{},{},0,,,,[],{},31043493,[],{},"Black River Falls, WI",,[],,,,,1756308490000,2025-08-27 11:28:10,,,,,25-37776,getmore,113403.302427875,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=61&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,PRN - CNA- Evening/Nights,
{},,Variable Shifts,0,{},{},0,,,,[],{},31043492,[],{},"Quapaw, OK",,[],,,,,1756308489000,2025-08-27 11:28:09,,,,,25-37775,getmore,113403.302457375,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=61&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,Interim DON for Oklahoma,
{},,Variable Shifts,0,{},{},0,,,,[],{},31043491,[],{},"Westmoreland, NH",,[],,,,,1756308488000,2025-08-27 11:28:08,,,,,25-37774,getmore,113403.302485916,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=61&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,Hold - LPN - NH - Maplewood Nursing Home,
{},,Days,0,{},{},0,,,,[],{},31043489,[],{},"Stamford, CT",,[],,,,,1756308487000,2025-08-27 11:28:07,,,,,25-37772,getmore,113403.302541083,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=61&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,Physical Therapist,
{},,Variable - Days,0,{},{},0,,,,[],{},31043488,[],{},"Plainview, NE",,[],,,,,1756308487000,2025-08-27 11:28:07,,,,,25-37771,getmore,113403.302575791,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=61&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,Interim NHA (Nursing Home Administrator),
{},,Variable - Days; Variable Shifts,0,{},{},0,,,,[],{},31043490,[],{},"Akron, CO",,[],,,,,1756308487000,2025-08-27 11:28:07,,,,,25-37773,getmore,113403.302604208,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=61&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,ASAP CNA -Variable Days..,
{},,Variable - Days; Variable - Nights; Variable Shifts,0,{},{},0,,,,[],{},31043487,[],{},"Barre, VT",,[],,,,,1756308486000,2025-08-27 11:28:06,,,,,25-37770,getmore,113403.302632791,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=61&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,LPN Need 40 hour guarantee,
{},,Days,0,{},{},0,,,,[],{},31043486,[],{},"Belle Fourche, SD",,[],,,,,1756308485000,2025-08-27 11:28:05,,,,,25-37769,getmore,113403.302660916,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=61&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,Allied Healthcare - Occupational Therapist Assistant - Rolling Hills Healthcare,
{},,Variable - Days,0,{},{},0,,,,[],{},31043482,[],{},"Garrison, ND",,[],,,,,1756308485000,2025-08-27 11:28:05,,,,,25-37766,getmore,113403.30268975,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=61&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,URGENT!! (1) LPN - Days - 12s - 48hrs GTE!,
{},,Variable - Days,0,{},{},0,,,,[],{},31043484,[],{},"Garrison, ND",,[],,,,,1756308485000,2025-08-27 11:28:05,,,,,25-37767,getmore,113403.30271875,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=61&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,URGENT!! (1) LPN - Days - 12s!,
{},,Variable - Evenings/Days,0,{},{},0,,,,[],{},31043485,[],{},"Fertile, MN",,[],,,,,1756308485000,2025-08-27 11:28:05,,,,,25-37768,getmore,113403.302748916,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=61&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,2 LPNs 40 hrs. GTE (Variable Day/Eve),
{},,Variable - Days,0,{},{},0,,,,[],{},31043479,[],{},"Devils Lake, ND",,[],,,,,1756308484000,2025-08-27 11:28:04,,,,,25-37763,getmore,113403.302776583,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=61&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,LPN - ND - Eventide Devils Lake.,
{},,Days,0,{},{},0,,,,[],{},31043480,[],{},"Englewood, FL",,[],,,,,1756308484000,2025-08-27 11:28:04,,,,,25-37764,getmore,113409.36671625,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=81&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756308480000,2025-08-27 11:28:00,,Occupational Therapist Assistant - Aspire at Englewood,
